evse_id,postal_cod,latitude,longitude,port_type,ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10
115601.000000000000000,64153.000000000000000,39.317298999999998,-94.698380000000000,Level 2,"64153",8600000US64153,"64153","94859574","986260"
115609.000000000000000,64111.000000000000000,39.044860999999997,-94.580619999999996,Level 2,"64111",8600000US64111,"64111","7051166","0"
115619.000000000000000,64108.000000000000000,39.073993999999999,-94.586876000000004,Level 2,"64108",8600000US64108,"64108","9405486","4803"
115621.000000000000000,64116.000000000000000,39.149044000000004,-94.569289999999995,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
115623.000000000000000,64108.000000000000000,39.084823999999998,-94.573432999999994,Level 2,"64108",8600000US64108,"64108","9405486","4803"
115647.000000000000000,64139.000000000000000,38.947341999999999,-94.408928000000003,Level 2,"64065",8600000US64065,"64065","1857013","20042"
115651.000000000000000,64111.000000000000000,39.044853000000003,-94.580558999999994,Level 2,"64111",8600000US64111,"64111","7051166","0"
115653.000000000000000,64116.000000000000000,39.147559999999999,-94.550956999999997,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
115667.000000000000000,64112.000000000000000,39.038338000000003,-94.592781000000002,Level 2,"64112",8600000US64112,"64112","3819791","0"
115671.000000000000000,64116.000000000000000,39.149044000000004,-94.569237000000001,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
115675.000000000000000,64119.000000000000000,39.202927000000003,-94.479538000000005,Level 2,"64068",8600000US64068,"64068","223687859","2152386"
115695.000000000000000,64105.000000000000000,39.099243000000001,-94.583541999999994,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116121.000000000000000,64108.000000000000000,39.080466999999999,-94.581374999999994,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116129.000000000000000,64108.000000000000000,39.093395000000001,-94.586731000000000,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116133.000000000000000,64108.000000000000000,39.093364999999999,-94.586890999999994,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116141.000000000000000,64108.000000000000000,39.078353999999997,-94.579262000000000,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116167.000000000000000,64108.000000000000000,39.090561000000001,-94.582260000000005,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116191.000000000000000,64105.000000000000000,39.100014000000002,-94.590652000000006,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116215.000000000000000,64116.000000000000000,39.149700000000003,-94.549637000000004,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
116219.000000000000000,64105.000000000000000,39.086578000000003,-94.587494000000007,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116227.000000000000000,64151.000000000000000,39.244267000000001,-94.600784000000004,Level 2,"64118",8600000US64118,"64118","33176566","42790"
116231.000000000000000,64111.000000000000000,39.044936999999997,-94.587387000000007,Level 2,"64111",8600000US64111,"64111","7051166","0"
116235.000000000000000,64108.000000000000000,39.093384000000000,-94.586799999999997,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116245.000000000000000,64105.000000000000000,39.099666999999997,-94.589911999999998,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116249.000000000000000,64127.000000000000000,39.078339000000000,-94.554794000000001,Level 2,"64127",8600000US64127,"64127","10838122","0"
116253.000000000000000,64154.000000000000000,39.247196000000002,-94.649299999999997,Level 2,"64154",8600000US64154,"64154","36046647","115690"
116265.000000000000000,64108.000000000000000,39.073977999999997,-94.586760999999996,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116271.000000000000000,64116.000000000000000,39.121040000000001,-94.588852000000003,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
116279.000000000000000,64124.000000000000000,39.107616000000000,-94.525124000000005,Level 2,"64124",8600000US64124,"64124","4409733","0"
116301.000000000000000,64154.000000000000000,39.249310000000001,-94.649413999999993,Level 2,"64154",8600000US64154,"64154","36046647","115690"
116305.000000000000000,64116.000000000000000,39.121077999999997,-94.588920999999999,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
116311.000000000000000,64108.000000000000000,39.073982000000001,-94.586815000000001,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116315.000000000000000,64120.000000000000000,39.132069000000001,-94.531104999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116337.000000000000000,64118.000000000000000,39.183743000000000,-94.595923999999997,Level 2,"64118",8600000US64118,"64118","33176566","42790"
116339.000000000000000,64118.000000000000000,39.183784000000003,-94.595909000000006,Level 2,"64118",8600000US64118,"64118","33176566","42790"
116343.000000000000000,64105.000000000000000,39.102012999999999,-94.585921999999997,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116347.000000000000000,64131.000000000000000,38.989075000000000,-94.575569000000002,Level 2,"64131",8600000US64131,"64131","19261577","34078"
116357.000000000000000,64108.000000000000000,39.083447000000000,-94.582747999999995,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116361.000000000000000,64154.000000000000000,39.247196000000002,-94.649367999999996,Level 2,"64154",8600000US64154,"64154","36046647","115690"
116365.000000000000000,64154.000000000000000,39.247475000000001,-94.650756999999999,Level 2,"64154",8600000US64154,"64154","36046647","115690"
116371.000000000000000,64114.000000000000000,38.939964000000003,-94.588959000000003,Level 2,"64114",8600000US64114,"64114","18125338","6621"
116375.000000000000000,64111.000000000000000,39.055660000000003,-94.593964000000000,Level 2,"64111",8600000US64111,"64111","7051166","0"
116377.000000000000000,64120.000000000000000,39.123080999999999,-94.476500999999999,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116379.000000000000000,64105.000000000000000,39.099235999999998,-94.583800999999994,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116401.000000000000000,64108.000000000000000,39.090648999999999,-94.582367000000005,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116403.000000000000000,64131.000000000000000,39.005637999999998,-94.577254999999994,Level 2,"64131",8600000US64131,"64131","19261577","34078"
116407.000000000000000,64105.000000000000000,39.099224000000000,-94.583702000000002,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116409.000000000000000,64108.000000000000000,39.080471000000003,-94.581496999999999,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116415.000000000000000,64105.000000000000000,39.106335000000001,-94.589507999999995,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116417.000000000000000,64133.000000000000000,39.052303000000002,-94.472115000000002,Level 2,"64133",8600000US64133,"64133","43132780","234135"
116421.000000000000000,64132.000000000000000,39.006180000000001,-94.529647999999995,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116427.000000000000000,64132.000000000000000,39.007210000000001,-94.533828999999997,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116431.000000000000000,64132.000000000000000,39.006222000000001,-94.529617000000002,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116435.000000000000000,64114.000000000000000,38.939919000000003,-94.588959000000003,Level 2,"64114",8600000US64114,"64114","18125338","6621"
116441.000000000000000,64153.000000000000000,39.302219000000001,-94.686858999999998,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116445.000000000000000,64153.000000000000000,39.317225999999998,-94.698372000000006,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116447.000000000000000,64132.000000000000000,39.008335000000002,-94.531043999999994,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116449.000000000000000,64105.000000000000000,39.102009000000002,-94.585907000000006,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116459.000000000000000,64132.000000000000000,39.008327000000001,-94.531104999999997,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116473.000000000000000,64111.000000000000000,39.050300999999997,-94.595657000000003,Level 2,"64111",8600000US64111,"64111","7051166","0"
116475.000000000000000,64111.000000000000000,39.050282000000003,-94.595710999999994,Level 2,"64111",8600000US64111,"64111","7051166","0"
116477.000000000000000,64105.000000000000000,39.108494000000000,-94.584693999999999,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116479.000000000000000,64134.000000000000000,38.941360000000003,-94.468474999999998,Level 2,"64134",8600000US64134,"64134","30855672","2244001"
116483.000000000000000,64118.000000000000000,39.187550000000002,-94.577690000000004,Level 2,"64118",8600000US64118,"64118","33176566","42790"
116489.000000000000000,64120.000000000000000,39.123362999999998,-94.477080999999998,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116491.000000000000000,64120.000000000000000,39.123341000000003,-94.477142000000001,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116495.000000000000000,64108.000000000000000,39.088344999999997,-94.588554000000002,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116497.000000000000000,64132.000000000000000,39.009273999999998,-94.545731000000004,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116503.000000000000000,64132.000000000000000,39.009270000000001,-94.545661999999993,Level 2,"64132",8600000US64132,"64132","26394362","82487"
116505.000000000000000,64105.000000000000000,39.102004999999998,-94.585960000000000,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116511.000000000000000,64105.000000000000000,39.108482000000002,-94.584755000000001,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116517.000000000000000,64120.000000000000000,39.122973999999999,-94.476814000000005,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116521.000000000000000,64120.000000000000000,39.128487000000000,-94.476562999999999,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116527.000000000000000,64120.000000000000000,39.128532000000000,-94.476532000000006,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116529.000000000000000,64154.000000000000000,39.247428999999997,-94.650763999999995,Level 2,"64154",8600000US64154,"64154","36046647","115690"
116561.000000000000000,64153.000000000000000,39.312393000000000,-94.702492000000007,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116567.000000000000000,64153.000000000000000,39.312427999999997,-94.702315999999996,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116609.000000000000000,64114.000000000000000,38.957141999999997,-94.600853000000001,Level 2,"64114",8600000US64114,"64114","18125338","6621"
116651.000000000000000,64118.000000000000000,39.187550000000002,-94.577620999999994,Level 2,"64118",8600000US64118,"64118","33176566","42790"
116653.000000000000000,64116.000000000000000,39.129722999999998,-94.582024000000004,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
116657.000000000000000,64134.000000000000000,38.941367999999997,-94.468445000000003,Level 2,"64134",8600000US64134,"64134","30855672","2244001"
116659.000000000000000,64129.000000000000000,39.049480000000003,-94.481994999999998,Level 2,"64129",8600000US64129,"64129","26844727","165701"
116673.000000000000000,64116.000000000000000,39.151470000000003,-94.582290999999998,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
116677.000000000000000,64106.000000000000000,39.101036000000001,-94.576378000000005,Level 2,"64106",8600000US64106,"64106","3993364","159794"
116691.000000000000000,64106.000000000000000,39.099280999999998,-94.582335999999998,Level 2,"64106",8600000US64106,"64106","3993364","159794"
116695.000000000000000,64108.000000000000000,39.083447000000000,-94.582710000000006,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116699.000000000000000,64153.000000000000000,39.312430999999997,-94.702552999999995,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116701.000000000000000,64127.000000000000000,39.078392000000001,-94.554787000000005,Level 2,"64127",8600000US64127,"64127","10838122","0"
116727.000000000000000,64153.000000000000000,39.312427999999997,-94.702492000000007,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116729.000000000000000,64153.000000000000000,39.317439999999998,-94.698318000000000,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116733.000000000000000,64153.000000000000000,39.312393000000000,-94.702247999999997,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116739.000000000000000,64111.000000000000000,39.055664000000000,-94.594063000000006,Level 2,"64111",8600000US64111,"64111","7051166","0"
116741.000000000000000,64131.000000000000000,38.923923000000002,-94.585846000000004,Level 2,"64114",8600000US64114,"64114","18125338","6621"
116773.000000000000000,64105.000000000000000,39.100864000000001,-94.591896000000006,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116775.000000000000000,64105.000000000000000,39.101672999999998,-94.584641000000005,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116779.000000000000000,64153.000000000000000,39.302169999999997,-94.686867000000007,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116787.000000000000000,64108.000000000000000,39.079616999999999,-94.583861999999996,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116791.000000000000000,64145.000000000000000,38.886443999999997,-94.605507000000003,Level 2,"64145",8600000US64145,"64145","17067411","144490"
116793.000000000000000,64129.000000000000000,39.049408000000000,-94.481917999999993,Level 2,"64129",8600000US64129,"64129","26844727","165701"
116795.000000000000000,64129.000000000000000,39.049441999999999,-94.481955999999997,Level 2,"64129",8600000US64129,"64129","26844727","165701"
116801.000000000000000,64129.000000000000000,39.049370000000003,-94.481880000000004,Level 2,"64129",8600000US64129,"64129","26844727","165701"
116803.000000000000000,64111.000000000000000,39.055537999999999,-94.593506000000005,Level 2,"64111",8600000US64111,"64111","7051166","0"
116807.000000000000000,64111.000000000000000,39.044860999999997,-94.587540000000004,Level 2,"64111",8600000US64111,"64111","7051166","0"
116809.000000000000000,64127.000000000000000,39.092551999999998,-94.554069999999996,Level 2,"64127",8600000US64127,"64127","10838122","0"
116811.000000000000000,64106.000000000000000,39.099476000000003,-94.582436000000001,Level 2,"64106",8600000US64106,"64106","3993364","159794"
116827.000000000000000,64120.000000000000000,39.132019000000000,-94.531097000000003,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
116833.000000000000000,64105.000000000000000,39.100864000000001,-94.591865999999996,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116879.000000000000000,64105.000000000000000,39.103855000000003,-94.586524999999995,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116897.000000000000000,64153.000000000000000,39.290320999999999,-94.671402000000000,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116957.000000000000000,64105.000000000000000,39.103859000000000,-94.586654999999993,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116961.000000000000000,64153.000000000000000,39.312430999999997,-94.702438000000001,Level 2,"64153",8600000US64153,"64153","94859574","986260"
116975.000000000000000,64108.000000000000000,39.090522999999997,-94.582076999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
116977.000000000000000,64111.000000000000000,39.053871000000001,-94.595710999999994,Level 2,"64111",8600000US64111,"64111","7051166","0"
116983.000000000000000,64105.000000000000000,39.099552000000003,-94.589920000000006,Level 2,"64105",8600000US64105,"64105","1950214","220454"
116993.000000000000000,64105.000000000000000,39.103867000000001,-94.586578000000003,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117011.000000000000000,64108.000000000000000,39.090637000000001,-94.582274999999996,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117015.000000000000000,64108.000000000000000,39.079616999999999,-94.583922999999999,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117039.000000000000000,64105.000000000000000,39.099612999999998,-94.589843999999999,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117043.000000000000000,64108.000000000000000,39.090591000000003,-94.582367000000005,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117067.000000000000000,64108.000000000000000,39.078346000000003,-94.579338000000007,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117073.000000000000000,64153.000000000000000,39.317405999999998,-94.698288000000005,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117107.000000000000000,64153.000000000000000,39.317253000000001,-94.698402000000002,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117109.000000000000000,64156.000000000000000,39.255989000000000,-94.546020999999996,Level 2,"64156",8600000US64156,"64156","36638754","25525"
117115.000000000000000,64153.000000000000000,39.317267999999999,-94.698357000000001,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117123.000000000000000,64153.000000000000000,39.317340999999999,-94.698363999999998,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117125.000000000000000,64153.000000000000000,39.317478000000001,-94.698295999999999,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117177.000000000000000,64108.000000000000000,39.083519000000003,-94.580619999999996,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117473.000000000000000,64132.000000000000000,39.009262000000000,-94.545601000000005,Level 2,"64132",8600000US64132,"64132","26394362","82487"
117519.000000000000000,64127.000000000000000,39.093131999999997,-94.554405000000003,Level 2,"64127",8600000US64127,"64127","10838122","0"
117529.000000000000000,64114.000000000000000,38.957084999999999,-94.600853000000001,Level 2,"64114",8600000US64114,"64114","18125338","6621"
117571.000000000000000,64105.000000000000000,39.099421999999997,-94.592010000000002,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117579.000000000000000,64116.000000000000000,39.151611000000003,-94.582725999999994,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
117581.000000000000000,64154.000000000000000,39.247199999999999,-94.649422000000001,Level 2,"64154",8600000US64154,"64154","36046647","115690"
117589.000000000000000,64154.000000000000000,39.247382999999999,-94.650772000000003,Level 2,"64154",8600000US64154,"64154","36046647","115690"
117599.000000000000000,64106.000000000000000,39.101101000000000,-94.576285999999996,Level 2,"64106",8600000US64106,"64106","3993364","159794"
117607.000000000000000,64106.000000000000000,39.098412000000003,-94.581451000000001,Level 2,"64106",8600000US64106,"64106","3993364","159794"
117641.000000000000000,64105.000000000000000,39.097819999999999,-94.584762999999995,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117647.000000000000000,64110.000000000000000,39.013179999999998,-94.582199000000003,Level 2,"64110",8600000US64110,"64110","7829737","0"
117705.000000000000000,64106.000000000000000,39.107264999999998,-94.559921000000003,Level 2,"64106",8600000US64106,"64106","3993364","159794"
117739.000000000000000,64108.000000000000000,39.093528999999997,-94.581917000000004,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117749.000000000000000,64105.000000000000000,39.098182999999999,-94.584923000000003,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117767.000000000000000,66105.000000000000000,39.099865000000001,-94.590667999999994,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117829.000000000000000,64108.000000000000000,39.083511000000001,-94.580787999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117851.000000000000000,64116.000000000000000,39.142161999999999,-94.579284999999999,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
117855.000000000000000,64106.000000000000000,39.108795000000001,-94.562140999999997,Level 2,"64106",8600000US64106,"64106","3993364","159794"
117895.000000000000000,64105.000000000000000,39.108466999999997,-94.584807999999995,Level 2,"64105",8600000US64105,"64105","1950214","220454"
117901.000000000000000,64118.000000000000000,39.183712000000000,-94.595932000000005,Level 2,"64118",8600000US64118,"64118","33176566","42790"
117909.000000000000000,64108.000000000000000,39.092509999999997,-94.565224000000001,Level 2,"64108",8600000US64108,"64108","9405486","4803"
117911.000000000000000,64151.000000000000000,39.245766000000003,-94.646713000000005,Level 2,"64154",8600000US64154,"64154","36046647","115690"
117913.000000000000000,64153.000000000000000,39.305218000000004,-94.683723000000001,Level 2,"64153",8600000US64153,"64153","94859574","986260"
117989.000000000000000,64120.000000000000000,39.131962000000001,-94.530586000000000,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
118021.000000000000000,64118.000000000000000,39.187550000000002,-94.577765999999997,Level 2,"64118",8600000US64118,"64118","33176566","42790"
118025.000000000000000,64106.000000000000000,39.092319000000003,-94.565269000000001,Level 2,"64108",8600000US64108,"64108","9405486","4803"
118027.000000000000000,64116.000000000000000,39.129620000000003,-94.582031000000001,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
118543.000000000000000,64151.000000000000000,39.245807999999997,-94.646736000000004,Level 2,"64154",8600000US64154,"64154","36046647","115690"
118553.000000000000000,64106.000000000000000,39.108749000000003,-94.562149000000005,Level 2,"64106",8600000US64106,"64106","3993364","159794"
118555.000000000000000,64111.000000000000000,39.053829000000000,-94.595703000000000,Level 2,"64111",8600000US64111,"64111","7051166","0"
118571.000000000000000,64153.000000000000000,39.290233999999998,-94.671394000000006,Level 2,"64153",8600000US64153,"64153","94859574","986260"
118573.000000000000000,64111.000000000000000,39.044879999999999,-94.587547000000001,Level 2,"64111",8600000US64111,"64111","7051166","0"
118593.000000000000000,64105.000000000000000,39.101669000000001,-94.584716999999998,Level 2,"64105",8600000US64105,"64105","1950214","220454"
118617.000000000000000,64105.000000000000000,39.100445000000001,-94.587601000000006,Level 2,"64105",8600000US64105,"64105","1950214","220454"
118623.000000000000000,64153.000000000000000,39.317450999999998,-94.698265000000006,Level 2,"64153",8600000US64153,"64153","94859574","986260"
118627.000000000000000,64112.000000000000000,39.038325999999998,-94.592690000000005,Level 2,"64112",8600000US64112,"64112","3819791","0"
118833.000000000000000,64111.000000000000000,39.045994000000000,-94.589805999999996,Level 2,"64111",8600000US64111,"64111","7051166","0"
118929.000000000000000,64153.000000000000000,39.312396999999997,-94.702560000000005,Level 2,"64153",8600000US64153,"64153","94859574","986260"
119585.000000000000000,64153.000000000000000,39.305095999999999,-94.683577999999997,Level 2,"64153",8600000US64153,"64153","94859574","986260"
119597.000000000000000,64108.000000000000000,39.092503000000001,-94.565162999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
119601.000000000000000,64108.000000000000000,39.080460000000002,-94.581305999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
119605.000000000000000,64145.000000000000000,38.886443999999997,-94.605438000000007,Level 2,"64145",8600000US64145,"64145","17067411","144490"
119621.000000000000000,64105.000000000000000,39.099460999999998,-94.591431000000000,Level 2,"64105",8600000US64105,"64105","1950214","220454"
119625.000000000000000,64105.000000000000000,39.099350000000001,-94.592017999999996,Level 2,"64105",8600000US64105,"64105","1950214","220454"
119629.000000000000000,64151.000000000000000,39.210773000000003,-94.642455999999996,Level 2,"64151",8600000US64151,"64151","34104654","532083"
119631.000000000000000,64105.000000000000000,39.099251000000002,-94.583602999999997,Level 2,"64105",8600000US64105,"64105","1950214","220454"
119651.000000000000000,64105.000000000000000,39.100445000000001,-94.587577999999993,Level 2,"64105",8600000US64105,"64105","1950214","220454"
119653.000000000000000,64116.000000000000000,39.149624000000003,-94.549644000000001,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
119655.000000000000000,64116.000000000000000,39.142150999999998,-94.579338000000007,Level 2,"64116",8600000US64116,"64116","28114226","1918265"
119687.000000000000000,64105.000000000000000,39.105198000000001,-94.590508000000000,Level 2,"64105",8600000US64105,"64105","1950214","220454"
119759.000000000000000,64153.000000000000000,39.312393000000000,-94.702309000000000,Level 2,"64153",8600000US64153,"64153","94859574","986260"
119761.000000000000000,64153.000000000000000,39.312393000000000,-94.702370000000002,Level 2,"64153",8600000US64153,"64153","94859574","986260"
119807.000000000000000,64153.000000000000000,39.312427999999997,-94.702254999999994,Level 2,"64153",8600000US64153,"64153","94859574","986260"
123779.000000000000000,64155.000000000000000,39.268093000000000,-94.448623999999995,DC Fast,"64157",8600000US64157,"64157","28516017","52191"
126057.000000000000000,64111.000000000000000,39.045997999999997,-94.589752000000004,Level 2,"64111",8600000US64111,"64111","7051166","0"
128759.000000000000000,64120.000000000000000,39.122985999999997,-94.476898000000006,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
128941.000000000000000,64106.000000000000000,39.104080000000003,-94.574005000000000,Level 2,"64106",8600000US64106,"64106","3993364","159794"
143195.000000000000000,64111.000000000000000,39.044823000000001,-94.587547000000001,Level 2,"64111",8600000US64111,"64111","7051166","0"
143237.000000000000000,64101.000000000000000,39.106537000000003,-94.594123999999994,Level 2,"64101",8600000US64101,"64101","1034828","0"
143241.000000000000000,64106.000000000000000,39.100014000000002,-94.579055999999994,Level 2,"64106",8600000US64106,"64106","3993364","159794"
143285.000000000000000,64106.000000000000000,39.098407999999999,-94.581260999999998,Level 2,"64106",8600000US64106,"64106","3993364","159794"
143561.000000000000000,64111.000000000000000,39.046185000000001,-94.591117999999994,Level 2,"64111",8600000US64111,"64111","7051166","0"
143575.000000000000000,64111.000000000000000,39.045997999999997,-94.589866999999998,Level 2,"64111",8600000US64111,"64111","7051166","0"
143629.000000000000000,64106.000000000000000,39.098419000000000,-94.581389999999999,Level 2,"64106",8600000US64106,"64106","3993364","159794"
143637.000000000000000,64111.000000000000000,39.046185000000001,-94.591080000000005,Level 2,"64111",8600000US64111,"64111","7051166","0"
143639.000000000000000,64108.000000000000000,39.082680000000003,-94.572074999999998,Level 2,"64108",8600000US64108,"64108","9405486","4803"
143643.000000000000000,64120.000000000000000,39.131656999999997,-94.525779999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143739.000000000000000,64120.000000000000000,39.131476999999997,-94.525779999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143757.000000000000000,64101.000000000000000,39.106579000000004,-94.594154000000003,Level 2,"64101",8600000US64101,"64101","1034828","0"
143779.000000000000000,64120.000000000000000,39.131737000000001,-94.525825999999995,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143791.000000000000000,64132.000000000000000,38.969611999999998,-94.555931000000001,Level 2,"64132",8600000US64132,"64132","26394362","82487"
143797.000000000000000,64120.000000000000000,39.131270999999998,-94.525795000000002,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143801.000000000000000,64154.000000000000000,39.249282999999998,-94.649413999999993,Level 2,"64154",8600000US64154,"64154","36046647","115690"
143809.000000000000000,64120.000000000000000,39.131790000000002,-94.525818000000001,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143813.000000000000000,64120.000000000000000,39.131321000000000,-94.525786999999994,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
143883.000000000000000,64153.000000000000000,39.305171999999999,-94.683678000000000,Level 2,"64153",8600000US64153,"64153","94859574","986260"
143885.000000000000000,64153.000000000000000,39.305137999999999,-94.683623999999995,Level 2,"64153",8600000US64153,"64153","94859574","986260"
143897.000000000000000,64120.000000000000000,39.131377999999998,-94.525779999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
144019.000000000000000,64133.000000000000000,39.052303000000002,-94.472046000000006,Level 2,"64133",8600000US64133,"64133","43132780","234135"
144023.000000000000000,64120.000000000000000,39.131549999999997,-94.525795000000002,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
144037.000000000000000,64120.000000000000000,39.131714000000002,-94.525779999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
144075.000000000000000,64120.000000000000000,39.131526999999998,-94.525772000000003,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
144091.000000000000000,64120.000000000000000,39.131808999999997,-94.525779999999997,Level 2,"64120",8600000US64120,"64120","21217901","1994001"
144103.000000000000000,64133.000000000000000,39.004272000000000,-94.485771000000000,Level 2,"64133",8600000US64133,"64133","43132780","234135"
144121.000000000000000,64133.000000000000000,39.004272000000000,-94.485709999999997,Level 2,"64133",8600000US64133,"64133","43132780","234135"
144187.000000000000000,64106.000000000000000,39.098415000000003,-94.581337000000005,Level 2,"64106",8600000US64106,"64106","3993364","159794"
144199.000000000000000,64108.000000000000000,39.083534000000000,-94.580687999999995,Level 2,"64108",8600000US64108,"64108","9405486","4803"
144297.000000000000000,64139.000000000000000,38.976394999999997,-94.395668000000001,Level 2,"64139",8600000US64139,"64139","10620850","67868"
144413.000000000000000,64105.000000000000000,39.101619999999997,-94.592735000000005,Level 2,"64105",8600000US64105,"64105","1950214","220454"
144417.000000000000000,64139.000000000000000,38.976394999999997,-94.395599000000004,Level 2,"64139",8600000US64139,"64139","10620850","67868"
144419.000000000000000,64105.000000000000000,39.109146000000003,-94.586533000000003,Level 2,"64105",8600000US64105,"64105","1950214","220454"
144425.000000000000000,64106.000000000000000,39.099894999999997,-94.578971999999993,Level 2,"64106",8600000US64106,"64106","3993364","159794"
144437.000000000000000,64106.000000000000000,39.104084000000000,-94.574119999999994,Level 2,"64106",8600000US64106,"64106","3993364","159794"
144551.000000000000000,64105.000000000000000,39.102020000000003,-94.586005999999998,Level 2,"64105",8600000US64105,"64105","1950214","220454"
